id   ,customerid ,ProductID ,started             ,ended               ,category      ,created_timestamp ,users
867  ,744        ,          ,2017-06-18 06:15:25 ,2018-04-22 02:24:00 ,payment issue ,                  ,"[{""user_1"":{""id"":""56e5a50c270062b2b658a55135559ecc""},""user_2"":{""id"":""56b1a78158bdd337cc83aa0ff7c629ca""}}]"
868  ,497        ,868       ,2017-11-12 14:29:42 ,2019-05-17 06:00:15 ,jaffle issue  ,11/12/2018        ,"[{""user_1"":{""id"":""88229496d263c3f2ce756790daa3c62a""},""user_2"":{""id"":""b8ed1a5e3b3124cde1a61fc767158789""}}]"
869  ,572        ,          ,2017-08-12 12:51:27 ,2018-05-31 06:12:00 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""53b606f8c3d5344a7f26faf295feb114""},""user_2"":{""id"":""b892430208f7121922735a77bd5652bd""}}]"
870  ,759        ,          ,2018-04-06 11:25:27 ,2018-11-30 18:50:28 ,other         ,                  ,"[{""user_1"":{""id"":""35b4392a62ee5563b7af84b4c7e617f9""},""user_2"":{""id"":""0ce1ddfb4157c6ebc50725eeaa9ec452""}}]"
871  ,712        ,871       ,2018-07-22 10:12:22 ,2017-01-10 13:49:25 ,other         ,3/22/2017         ,"[{""user_1"":{""id"":""69624bd0701e48f984a6f86423e51e3e""},""user_2"":{""id"":""406f671dc5c07516bde9a667be8032a0""}}]"
872  ,451        ,872       ,2018-07-30 09:21:21 ,2019-09-20 04:49:25 ,other         ,2/2/2017          ,"[{""user_1"":{""id"":""fab01eaa96eb2a61ebdd7c73a0c9a81d""},""user_2"":{""id"":null}}]"
873  ,146        ,873       ,2019-10-18 09:57:18 ,2018-02-01 13:16:09 ,other         ,8/8/2018          ,"[{""user_1"":{""id"":""2878878ecadec0e0eed5b47a92d8b163""},""user_2"":{""id"":""56e86077c7382989a981d924bc2cbebd""}}]"
874  ,395        ,874       ,2017-08-17 19:50:34 ,2017-03-26 15:01:56 ,payment issue ,10/29/2017        ,"[{""user_1"":{""id"":""03748817996ae1b31d43895bca3676bc""},""user_2"":{""id"":""3c08874faa493c7d629e201ca7adb613""}}]"
875  ,120        ,875       ,2019-08-13 16:50:51 ,2018-01-28 15:11:11 ,jaffle issue  ,12/19/2019        ,"[{""user_1"":{""id"":""655c50c9db0c5bbd08fa2e37213f6cb3""},""user_2"":{""id"":""c158937c751bdc7ab7e9145a2cfa1399""}}]"
876  ,548        ,876       ,2018-09-28 10:54:22 ,2019-08-24 23:47:16 ,other         ,9/28/2018         ,"[{""user_1"":{""id"":""1c777073a5b25e2b3eafbdb699ed35c5""},""user_2"":{""id"":""056bfad16c55c4048a651cda834a89d3""}}]"
877  ,29         ,          ,2019-04-19 09:20:23 ,2018-04-09 03:11:16 ,other         ,                  ,"[{""user_1"":{""id"":""8298b88fa733cb7fc029e5d67f66cc24""},""user_2"":{""id"":""7b5a9a02e78ad306447047ae4b920b66""}}]"
878  ,964        ,          ,2018-04-30 22:46:48 ,2017-09-11 05:20:01 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""e4020b7528ceef4c735cdd14722ab4c0""},""user_2"":{""id"":""b26e39e640a1336e721b823b8ea6b2f8""}}]"
879  ,345        ,          ,2019-09-28 19:58:25 ,2017-08-05 16:25:29 ,payment issue ,                  ,"[{""user_1"":{""id"":""d2b5baafdf45f414550f38bbc1ddb196""},""user_2"":{""id"":""39c5f39d306be417df2a22f9ba70348c""}}]"
880  ,22         ,          ,2017-11-02 08:44:07 ,2019-08-15 01:00:14 ,other         ,                  ,"[{""user_1"":{""id"":""9b3f7d95f6a37a1ebc9bde13a193afbb""},""user_2"":{""id"":""5893b2e14ac9e0bc9508752e337f1975""}}]"
881  ,475        ,          ,2017-08-24 13:18:22 ,2018-09-22 01:58:36 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""78b765e3ac17c5246b32713dbf0fe70b""},""user_2"":{""id"":""46186f058c325913a19c283cca45087e""}}]"
882  ,139        ,882       ,2017-03-28 17:23:09 ,2019-01-22 08:40:44 ,other         ,9/20/2019         ,"[{""user_1"":{""id"":""f9bac90479c803c36a6fc45e9b763692""},""user_2"":{""id"":null}}]"
883  ,383        ,          ,2017-12-13 22:46:15 ,2017-04-21 16:01:22 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""504c26fadaa908c47a85fce55df71ce7""},""user_2"":{""id"":""d3e400040146ad00cca496d5ce31c1de""}}]"
884  ,395        ,884       ,2019-11-17 05:33:54 ,2018-05-05 05:18:21 ,other         ,8/24/2017         ,"[{""user_1"":{""id"":""7aa3b9de1feaa3639a57635ba737b559""},""user_2"":{""id"":""0313f2dae8399b6e1b574c7b33f88e4d""}}]"
885  ,905        ,885       ,2019-01-02 02:51:14 ,2018-01-13 04:38:23 ,other         ,9/12/2019         ,"[{""user_1"":{""id"":""84775c9073d4162ce000efc0aee57624""},""user_2"":{""id"":""1f4449c389e70cf70f79f349a3373494""}}]"
886  ,38         ,886       ,2018-04-18 08:40:07 ,2018-10-25 15:06:51 ,payment issue ,2/16/2017         ,"[{""user_1"":{""id"":""52397f1249796747db203eab8f99f24e""},""user_2"":{""id"":""f59d319f7261bfdb3344b9f2b23be36b""}}]"
887  ,324        ,887       ,2018-05-18 13:16:39 ,2017-09-17 00:42:46 ,other         ,8/1/2017          ,"[{""user_1"":{""id"":""90e9037466909c25c4f51864ce57a293""},""user_2"":{""id"":""f1d43aa6d0c4cee26e34b7bc6eb01829""}}]"
888  ,948        ,          ,2018-11-08 11:46:04 ,2019-02-26 04:18:52 ,other         ,                  ,"[{""user_1"":{""id"":""a88015add4d2d53ffcba326cb6117e71""},""user_2"":{""id"":""0d67cced2b6b893edb1682842f3b30cb""}}]"
889  ,651        ,889       ,2019-03-30 05:18:29 ,2017-10-20 17:24:22 ,other         ,1/19/2018         ,"[{""user_1"":{""id"":""265f6d865d932eb7ab95080f37fb9a3e""},""user_2"":{""id"":""64a5ba9d58dbb589188d7bb6e4780bdd""}}]"
890  ,991        ,890       ,2017-07-15 09:37:02 ,2017-04-27 02:44:38 ,jaffle issue  ,3/25/2018         ,"[{""user_1"":{""id"":""eaa6332ffd783e43e6375acf0c664bd3""},""user_2"":{""id"":""b8f6a1fd5890ab833e12c3cc884817f9""}}]"
891  ,53         ,891       ,2017-10-01 12:12:45 ,2017-03-30 21:35:51 ,other         ,6/28/2017         ,"[{""user_1"":{""id"":""ff123e469bd8a3c78843c6686f0c4f23""},""user_2"":{""id"":""69338f188a6d7ac0c1984bd55aefdb2b""}}]"
892  ,231        ,892       ,2017-09-20 06:55:08 ,2017-08-21 21:07:03 ,jaffle issue  ,4/19/2018         ,"[{""user_1"":{""id"":""260283bf891023301cdcaff44265e2c9""},""user_2"":{""id"":""696f6dc8f13575e5df18d2d7b5c45e5f""}}]"
893  ,478        ,          ,2019-02-24 20:54:45 ,2018-01-24 02:36:56 ,payment issue ,                  ,"[{""user_1"":{""id"":""2105b394276a8b566400d3e63cbd27ea""},""user_2"":{""id"":null}}]"
894  ,300        ,894       ,2019-07-05 00:33:15 ,2017-03-19 07:25:32 ,jaffle issue  ,10/25/2019        ,"[{""user_1"":{""id"":""1f46b64c7828abd6cc753a813d1068ad""},""user_2"":{""id"":""670ff3db1351b74e60a8991497740edc""}}]"
895  ,84         ,895       ,2018-06-14 11:04:13 ,2018-03-27 22:38:21 ,payment issue ,8/29/2018         ,"[{""user_1"":{""id"":""410b5def97f8c22068303bc860cf914e""},""user_2"":{""id"":""8898d85e5d34183693fe496cb785db96""}}]"
896  ,164        ,896       ,2018-07-08 17:21:20 ,2017-01-11 18:49:08 ,other         ,1/8/2019          ,"[{""user_1"":{""id"":""088eb21d09f1196ded33a2ed736d036d""},""user_2"":{""id"":""17d2332b2a95002a42d2f1ba022686fa""}}]"
897  ,606        ,897       ,2018-05-08 23:18:36 ,2019-08-20 04:24:56 ,jaffle issue  ,3/22/2019         ,"[{""user_1"":{""id"":""fd469651a43c46aabf788ab70e8d6a97""},""user_2"":{""id"":""4b262c0ddd1570a18ade5d58b9884399""}}]"
898  ,668        ,898       ,2018-12-16 14:56:21 ,2019-11-19 09:07:03 ,jaffle issue  ,4/8/2018          ,"[{""user_1"":{""id"":""0f52f86aa07a2cdcd8c03ded1826cf08""},""user_2"":{""id"":""5f20ec5a47badc0d704611564e9e940c""}}]"
899  ,867        ,899       ,2018-03-29 00:44:15 ,2017-07-08 08:38:51 ,other         ,3/21/2017         ,"[{""user_1"":{""id"":""eadfce4cb136df54c1f0c204eb118e69""},""user_2"":{""id"":""5036ef8cfcaf72c14cd506fbfb945844""}}]"
900  ,641        ,900       ,2019-06-15 15:05:03 ,2018-10-19 01:29:21 ,payment issue ,11/16/2019        ,"[{""user_1"":{""id"":""64d3764143c9c336a15767780b5aa0fc""},""user_2"":{""id"":""7ff241eb4cc0499c4ca272ef612af07e""}}]"
901  ,418        ,901       ,2017-07-04 21:04:37 ,2017-03-07 03:10:07 ,other         ,1/22/2017         ,"[{""user_1"":{""id"":""9698dba021cfcf77514780d75ffc8b4e""},""user_2"":{""id"":""23d96fbe96d8cd1beddd3ac9a04715d7""}}]"
902  ,242        ,          ,2019-10-24 00:27:54 ,2019-05-25 22:56:33 ,other         ,                  ,"[{""user_1"":{""id"":""d45abca4cecda8b5120ed18f97d6ac32""},""user_2"":{""id"":""072ffc34a604f7a4017b97a3471fc4a8""}}]"
903  ,665        ,903       ,2017-10-11 18:07:33 ,2017-03-10 22:08:59 ,other         ,3/6/2017          ,"[{""user_1"":{""id"":""30ce1d1e984723968bdc7c55a6c76173""},""user_2"":{""id"":""109a65f8c4d2a3d08346726b2c5201a1""}}]"
904  ,869        ,904       ,2018-05-08 00:01:59 ,2019-12-31 07:28:49 ,payment issue ,4/8/2019          ,"[{""user_1"":{""id"":""b0e180019a1671a1ec81bd9e97a78c80""},""user_2"":{""id"":""e8e19dc0acd9a6c0280dfccc746e2c11""}}]"
905  ,64         ,905       ,2018-04-01 23:24:51 ,2018-01-08 23:01:33 ,payment issue ,12/15/2019        ,"[{""user_1"":{""id"":""f849320d9c18f0874c995e28cca8c899""},""user_2"":{""id"":""8223c6b5a0f3dff0f75d8ba280dd7ca2""}}]"
906  ,42         ,906       ,2019-11-06 10:39:23 ,2018-06-19 22:42:19 ,other         ,10/27/2017        ,"[{""user_1"":{""id"":""12fe1ead314a13ead396f07105e8ea86""},""user_2"":{""id"":""b5592347d756fbd153f32d0d6fe25051""}}]"
907  ,354        ,907       ,2019-06-04 14:22:49 ,2017-05-08 12:46:50 ,payment issue ,3/22/2019         ,"[{""user_1"":{""id"":""add2f54f5de6d138339b0a3ffcea2184""},""user_2"":{""id"":""e5257d0b8e5ebe9179ddfb977c3dc7ae""}}]"
908  ,569        ,908       ,2019-08-09 00:56:25 ,2017-01-20 11:19:24 ,jaffle issue  ,12/28/2018        ,"[{""user_1"":{""id"":""203dd79bf5d038251da532eccb3eae2a""},""user_2"":{""id"":""821d047e0cb7aaa7588e757f69887417""}}]"
909  ,287        ,909       ,2018-06-01 15:58:37 ,2017-05-24 17:56:44 ,other         ,7/10/2019         ,"[{""user_1"":{""id"":""cd047d90d8d861f59ad3f165f8122eb6""},""user_2"":{""id"":""8398e9182dfdfb89672719e142f64dc8""}}]"
910  ,377        ,910       ,2017-09-30 06:31:18 ,2017-05-09 11:01:58 ,jaffle issue  ,2/8/2017          ,"[{""user_1"":{""id"":""b1fd4be232bfd166f93e3ef1e7c8610e""},""user_2"":{""id"":""7b6b210b6b12de29fd1d34e0e3ba238a""}}]"
911  ,722        ,911       ,2017-03-03 09:45:53 ,2019-12-25 03:08:19 ,payment issue ,6/25/2017         ,"[{""user_1"":{""id"":""086a30d09fc4a3033a8310506633c6b7""},""user_2"":{""id"":""dcf55005ca5334ba979ca15a027456b9""}}]"
912  ,299        ,912       ,2017-11-14 18:13:23 ,2017-01-19 08:46:24 ,payment issue ,11/25/2017        ,"[{""user_1"":{""id"":""3720d74660f72a64dde70d8112360d02""},""user_2"":{""id"":null}}]"
913  ,529        ,913       ,2019-02-05 16:06:59 ,2017-05-05 08:38:00 ,payment issue ,5/18/2018         ,"[{""user_1"":{""id"":""dcf7e26c231f88a0762321d9bd8c7df7""},""user_2"":{""id"":""c96edb0e978e496740edc1e2abd3c7ec""}}]"
914  ,936        ,914       ,2018-09-27 22:48:47 ,2019-02-28 22:22:41 ,payment issue ,4/12/2019         ,"[{""user_1"":{""id"":""d09c9cdbd3dff021ee6d7606bd621e6f""},""user_2"":{""id"":""80acf3246e9e2148e2dcf63c020ed6bb""}}]"
915  ,754        ,915       ,2018-04-05 02:06:55 ,2019-04-13 16:08:11 ,other         ,8/30/2017         ,"[{""user_1"":{""id"":""2d1b5a18ac0bcd2934d0fcb9feee69da""},""user_2"":{""id"":""062338630719f3ca69a8b502428e3a67""}}]"
916  ,70         ,916       ,2019-02-15 03:18:01 ,2019-10-12 01:58:49 ,other         ,10/8/2017         ,"[{""user_1"":{""id"":""b9a06d5b918a2cefe441a65ec33b0d58""},""user_2"":{""id"":""4638657eb6cd53b3dc69631cae1e1e8e""}}]"
917  ,26         ,917       ,2018-03-25 09:21:06 ,2018-04-21 13:22:50 ,payment issue ,3/6/2018          ,"[{""user_1"":{""id"":""8adb930c59ea11efa1f0f1023d3e13a5""},""user_2"":{""id"":""b2ca7adaaae0c1c51f58d519ee6faa44""}}]"
918  ,879        ,918       ,2019-01-14 01:13:48 ,2018-08-03 16:16:52 ,jaffle issue  ,12/10/2018        ,"[{""user_1"":{""id"":""21191f5de65a29401803a5887f8c3d4c""},""user_2"":{""id"":null}}]"
919  ,280        ,919       ,2017-08-09 08:12:16 ,2018-03-31 16:44:59 ,jaffle issue  ,6/2/2017          ,"[{""user_1"":{""id"":""6c805290a72c0c817093f523b12af577""},""user_2"":{""id"":""edabb3c3de1e6910843afdbeef727808""}}]"
920  ,461        ,920       ,2017-11-03 03:16:03 ,2017-11-29 22:24:04 ,jaffle issue  ,12/27/2017        ,"[{""user_1"":{""id"":""3a82c6a09c5412dd67ae5962453c32bf""},""user_2"":{""id"":""65044ed72db9bc426d5b9890f1c23488""}}]"
921  ,289        ,921       ,2018-02-10 01:14:22 ,2017-01-26 19:51:20 ,payment issue ,12/21/2019        ,"[{""user_1"":{""id"":""fe5c8583f1d7bd7dcef696556c51e027""},""user_2"":{""id"":""bd848c09d1321ba79c1e971c9e86157e""}}]"
922  ,239        ,922       ,2017-10-06 04:01:41 ,2018-07-03 02:51:02 ,jaffle issue  ,1/31/2019         ,"[{""user_1"":{""id"":""e8123c884025f763476953f8b23da0f8""},""user_2"":{""id"":null}}]"
923  ,209        ,923       ,2017-02-28 11:57:49 ,2017-06-04 17:29:13 ,jaffle issue  ,4/9/2018          ,"[{""user_1"":{""id"":""29780772776fcb8047be013f68cd4374""},""user_2"":{""id"":""8f81d4ba957b650021a38de90841d903""}}]"
924  ,803        ,924       ,2018-01-03 19:55:41 ,2019-04-23 17:49:17 ,payment issue ,2/16/2018         ,"[{""user_1"":{""id"":""6149bab15808d3d20a16c0f09faad3be""},""user_2"":{""id"":null}}]"
925  ,263        ,925       ,2019-11-09 08:41:49 ,2018-01-18 04:44:23 ,other         ,8/10/2019         ,"[{""user_1"":{""id"":""beea09d288cbdcd41d7141e4c2e314f5""},""user_2"":{""id"":null}}]"
926  ,827        ,926       ,2019-07-14 01:44:11 ,2018-08-14 02:11:22 ,payment issue ,2/22/2019         ,"[{""user_1"":{""id"":""ba004fffb6f698944c6a3e385355074a""},""user_2"":{""id"":""67fb7f357299bd173b05ddb71353717e""}}]"
927  ,716        ,          ,2019-12-01 08:39:57 ,2019-04-15 02:22:18 ,other         ,                  ,"[{""user_1"":{""id"":""a99ea86d8e6270a6bc3d2225b7b39d06""},""user_2"":{""id"":""5762a256cd8e9768ef263cc6395bfd0c""}}]"
928  ,189        ,928       ,2017-07-25 02:34:51 ,2019-03-27 01:59:52 ,other         ,7/19/2019         ,"[{""user_1"":{""id"":""ad2609138cf1efadbaa491400a25183a""},""user_2"":{""id"":""03901d4d65d1d0171c72a9a6e78454b5""}}]"
929  ,531        ,929       ,2018-03-03 22:49:54 ,2017-05-31 15:43:19 ,other         ,4/16/2017         ,"[{""user_1"":{""id"":""19d3bb88e315d1c75f9ef97f1d23fbee""},""user_2"":{""id"":""139cdb105a846653299a8f5b8a5e0d21""}}]"
930  ,64         ,930       ,2019-06-12 07:40:09 ,2019-08-30 21:05:07 ,other         ,7/11/2017         ,"[{""user_1"":{""id"":""7b85378a6bba1ab59b144c887e43adda""},""user_2"":{""id"":""363e67f04e64941f16522c4e49b29dcd""}}]"
931  ,861        ,931       ,2018-06-18 10:16:44 ,2019-11-12 23:16:33 ,payment issue ,11/1/2018         ,"[{""user_1"":{""id"":""c3bfb976fff3c3e47935b2f482303634""},""user_2"":{""id"":""8c7e098f43143f9b4f4858d94ec2b20e""}}]"
932  ,227        ,932       ,2019-02-19 22:25:16 ,2019-12-22 09:36:28 ,payment issue ,2/28/2017         ,"[{""user_1"":{""id"":""e18639bfa5bcedf3e24d7f9e141b3571""},""user_2"":{""id"":""e1c59615db6d56f9250a1d5b7fed3476""}}]"
933  ,410        ,933       ,2019-07-13 19:23:15 ,2019-11-24 18:44:55 ,other         ,10/5/2019         ,"[{""user_1"":{""id"":""35ef02f5c2055fedefeb15544a1fea67""},""user_2"":{""id"":""6371ca57bc5a5882d7d462864abf5a61""}}]"
934  ,102        ,934       ,2019-09-25 02:00:15 ,2018-11-18 04:07:58 ,other         ,1/5/2018          ,"[{""user_1"":{""id"":""93a9543f564f1e300d4807e8459901cc""},""user_2"":{""id"":""63cbb9e5615731973119d19b45026244""}}]"
935  ,682        ,935       ,2019-06-29 19:22:57 ,2017-12-07 07:59:52 ,other         ,6/27/2017         ,"[{""user_1"":{""id"":""20e217be4d132fe6af626ad26baa3d5c""},""user_2"":{""id"":""c1e28ea14cae40ff516b729536e115ff""}}]"
936  ,688        ,936       ,2017-06-29 05:45:17 ,2017-04-30 00:51:55 ,jaffle issue  ,8/21/2017         ,"[{""user_1"":{""id"":""b2b61e1182b525bac54af6400d8bbeb8""},""user_2"":{""id"":""f5bda7613cb866fd45e03a2d23b5c78d""}}]"
937  ,614        ,937       ,2017-04-17 17:56:52 ,2017-04-12 12:38:07 ,jaffle issue  ,4/25/2019         ,"[{""user_1"":{""id"":""35918ad0e45eff9eec1aee981f18b71a""},""user_2"":{""id"":""6c5867a610a3d09c7f70fd9eb45ac5a2""}}]"
938  ,436        ,          ,2018-06-06 11:36:34 ,2017-12-03 12:47:49 ,payment issue ,                  ,"[{""user_1"":{""id"":""97467d6b706da5f5868ceb3a77f99126""},""user_2"":{""id"":""503bcf53b5f3b1db418d1eac892978b7""}}]"
939  ,800        ,939       ,2019-03-08 19:23:26 ,2019-04-23 07:04:18 ,other         ,4/16/2019         ,"[{""user_1"":{""id"":""2757c907d5ac2ae1a2924ad9cd415147""},""user_2"":{""id"":""cf9ded80176bbbccaf207acb4875db2b""}}]"
940  ,715        ,          ,2018-03-22 09:36:53 ,2019-11-12 02:21:20 ,payment issue ,                  ,"[{""user_1"":{""id"":""7b1e0715cc545ec145651121e3a10720""},""user_2"":{""id"":""6a8f037664f998f43c64379c2c894d0b""}}]"
941  ,63         ,941       ,2019-01-24 05:31:12 ,2019-04-17 11:00:51 ,payment issue ,7/15/2019         ,"[{""user_1"":{""id"":""ad3f6168715f678665702f430f0c76a1""},""user_2"":{""id"":""ce659d2e64c7590ffcbaaee1ce8d6d5e""}}]"
942  ,924        ,942       ,2019-05-09 21:35:29 ,2019-04-15 21:44:07 ,other         ,5/16/2017         ,"[{""user_1"":{""id"":""5309f42fc06a5962e5a1e6568460f8b7""},""user_2"":{""id"":""2546c2ab8bad31354b03950e9040d79e""}}]"
943  ,12         ,943       ,2019-11-23 06:17:40 ,2017-03-28 03:00:51 ,jaffle issue  ,4/2/2018          ,"[{""user_1"":{""id"":""01a6f500aa10ab0a6261e3d31a4f524d""},""user_2"":{""id"":""ad2e20a085c7ce313e4f44c81d802b93""}}]"
944  ,922        ,944       ,2017-03-03 15:27:03 ,2019-06-23 09:42:49 ,jaffle issue  ,9/7/2017          ,"[{""user_1"":{""id"":""eed3a2457a8b59d397cebeb7a4f2e7c3""},""user_2"":{""id"":null}}]"
945  ,164        ,945       ,2017-08-10 13:27:57 ,2017-11-17 19:52:02 ,payment issue ,4/23/2018         ,"[{""user_1"":{""id"":""c8390bb97ac935385e4ffcf1e7403700""},""user_2"":{""id"":""98a61f3607b8c106cfd515a8ff41d624""}}]"
946  ,696        ,946       ,2019-02-04 09:20:40 ,2017-04-22 23:28:10 ,payment issue ,5/9/2019          ,"[{""user_1"":{""id"":""c2f46f2e51b41317a13672c2229b25fe""},""user_2"":{""id"":""cb6e7b4bc150dfc884e395cc3c8f3df0""}}]"
947  ,869        ,947       ,2018-07-08 11:26:22 ,2019-02-13 03:44:44 ,other         ,6/15/2018         ,"[{""user_1"":{""id"":""4f78bd62dd22effa037197dee240e4e2""},""user_2"":{""id"":""eed54ed28e2ca8dde876d49bdfcb320b""}}]"
948  ,690        ,          ,2018-09-27 03:57:42 ,2019-09-18 19:00:34 ,payment issue ,                  ,"[{""user_1"":{""id"":""7029ea2c0ca3c1538fb8b6c8ba6851c0""},""user_2"":{""id"":""7b5f9576fe55383b37893534f3af45c1""}}]"
949  ,227        ,949       ,2019-06-11 00:10:05 ,2017-08-30 04:50:12 ,other         ,6/12/2019         ,"[{""user_1"":{""id"":""84af675abc4dc046cd525e6260d1f5b3""},""user_2"":{""id"":""1fd2d84acb237246f5146464110c34e5""}}]"
950  ,347        ,950       ,2017-06-24 17:50:00 ,2017-07-09 19:01:36 ,payment issue ,9/28/2018         ,"[{""user_1"":{""id"":""55fb8e2a8f0ae3b1487d1d70ce9d6606""},""user_2"":{""id"":""261686c5fc639142475f25f50bb8be27""}}]"
951  ,156        ,          ,2018-09-06 16:51:51 ,2017-05-20 14:56:08 ,other         ,                  ,"[{""user_1"":{""id"":""357f18c38981b938b8cf16c69500077f""},""user_2"":{""id"":""45d4b8c91e899876c28f731e824c8cf0""}}]"
952  ,541        ,          ,2017-09-20 07:01:02 ,2018-06-25 17:47:58 ,other         ,                  ,"[{""user_1"":{""id"":""b935c8739c7b1299d8ea73e2d14e2db9""},""user_2"":{""id"":""883f2a222dbfd0fcb9ccfc3fe5c6780f""}}]"
953  ,514        ,953       ,2018-03-10 12:16:06 ,2019-03-31 14:16:34 ,other         ,9/21/2018         ,"[{""user_1"":{""id"":""700b59bdfc240e01bcaaa5955bfe3849""},""user_2"":{""id"":""00f7cabdfd708b353c80d34735df0630""}}]"
954  ,91         ,954       ,2017-09-25 12:47:27 ,2019-12-10 02:49:09 ,other         ,5/30/2018         ,"[{""user_1"":{""id"":""83b55a88e1cd9336c45746019364ceda""},""user_2"":{""id"":""509cb46d35aa62ded084275ac133f09b""}}]"
955  ,995        ,955       ,2019-08-03 14:29:25 ,2018-09-14 10:03:02 ,payment issue ,8/4/2018          ,"[{""user_1"":{""id"":""36d2a69066740cd6fdb0ed3e0d19c0fe""},""user_2"":{""id"":""b5f1c904a7bf70be3a4985d25d0cb039""}}]"
956  ,920        ,956       ,2018-04-13 05:52:49 ,2019-12-12 11:58:08 ,payment issue ,9/17/2018         ,"[{""user_1"":{""id"":""0c1264fd59b31ae090014a40cff4b4da""},""user_2"":{""id"":""b07f913b978c3ab5d5e711cddb5edbcf""}}]"
957  ,567        ,957       ,2018-07-29 22:41:20 ,2018-10-23 03:55:26 ,other         ,3/24/2019         ,"[{""user_1"":{""id"":""8939e9e86a732ea098b2983fd41415c2""},""user_2"":{""id"":""8af130c05e6c0426d97981c651859431""}}]"
958  ,455        ,958       ,2019-08-21 14:11:34 ,2017-03-11 18:53:40 ,jaffle issue  ,10/10/2017        ,"[{""user_1"":{""id"":""23f34193033523642008354ff0109f9a""},""user_2"":{""id"":""40aa0962126311aa7cfa842428da766d""}}]"
959  ,719        ,          ,2017-01-14 07:29:33 ,2018-08-06 17:49:07 ,payment issue ,                  ,"[{""user_1"":{""id"":""168433cae5c8b5fe01e1c282f2eebfd6""},""user_2"":{""id"":null}}]"
960  ,108        ,960       ,2017-11-21 09:55:52 ,2018-09-05 06:38:57 ,jaffle issue  ,12/22/2017        ,"[{""user_1"":{""id"":""ae1aeea9c6a190d714077b34f3c84b3b""},""user_2"":{""id"":""b52f444b47f37a21efb2786f0ec708bc""}}]"
961  ,812        ,961       ,2017-09-24 02:13:15 ,2019-05-08 03:10:48 ,jaffle issue  ,12/21/2018        ,"[{""user_1"":{""id"":""7004450cd92c959652218d1c6e89ae41""},""user_2"":{""id"":null}}]"
962  ,343        ,962       ,2019-06-11 14:26:51 ,2017-02-25 10:56:15 ,jaffle issue  ,8/3/2019          ,"[{""user_1"":{""id"":""5a4bb0d49c5677a9556ee81a063b05d5""},""user_2"":{""id"":""b502be9f66ed88f4b059a28bb72a45ef""}}]"
963  ,633        ,963       ,2017-11-11 19:04:58 ,2018-01-29 00:15:50 ,jaffle issue  ,7/1/2017          ,"[{""user_1"":{""id"":""cfbb2d14f402360fa6f682dea26b753e""},""user_2"":{""id"":""fb377d99a5031e085974f165b1f8662b""}}]"
964  ,871        ,964       ,2019-05-14 21:49:57 ,2017-07-21 11:54:39 ,payment issue ,3/26/2019         ,"[{""user_1"":{""id"":""c4ea5c1cd59bbf76a58d1183b81f38b7""},""user_2"":{""id"":null}}]"
